,DATE,STATION_ID,CLASS,DEPTH_M,DISSOLVED_OXYGEN_MG_L,TEMPERATURE_C,SALINITY,LON,LAT
13450,09/08/08 00:00:00,H-C,Surface,1.0,7.4,23.8,25.5,-73.67500000000001,40.865
13453,09/08/08 00:00:00,H-C1,Surface,1.0,6.7,23.8,25.7,-73.69500000000001,40.88666666666666
13456,09/08/08 00:00:00,A5,Surface,1.0,6.6,23.7,25.7,-73.68666666666667,40.89833333333333
13459,09/08/08 00:00:00,B4,Surface,1.0,6.6,23.8,26.1,-73.635,40.90666666666667
13464,09/08/08 00:00:00,B3M,Surface,1.0,6.8,23.8,26.0,-73.64500000000001,40.91999999999999
13469,09/08/08 00:00:00,B2,Surface,1.0,6.5,23.5,25.8,-73.65333333333334,40.935
13472,09/08/08 00:00:00,B1S,Surface,1.0,5.2,23.3,25.7,-73.66666666666667,40.94499999999999
13475,09/08/08 00:00:00,H-A3,Surface,1.0,5.6,23.3,25.8,-73.72,40.92333333333333
13478,09/08/08 00:00:00,H-B,Surface,1.0,7.5,23.7,25.7,-73.715,40.91333333333333
13481,09/08/08 00:00:00,DI2,Surface,1.0,5.6,23.4,25.7,-73.76666666666667,40.89444444444445
13484,09/08/08 00:00:00,DI1,Surface,1.0,4.6,23.6,25.5,-73.77333333333333,40.8925
13489,09/15/08 00:00:00,A1,Surface,1.0,2.8,23.0,24.5,-73.82666666666667,40.80333333333333
13494,09/15/08 00:00:00,A2M,Surface,1.0,2.7,22.7,25.3,-73.78333333333333,40.80166666666666
13496,09/15/08 00:00:00,8-403,Surface,1.0,3.7,22.8,25.2,-73.76055555555556,40.77722222222222
13499,09/15/08 00:00:00,8-405,Surface,1.0,3.1,22.6,25.6,-73.76361111111112,40.7925
13502,09/15/08 00:00:00,A3,Surface,1.0,3.1,22.5,25.9,-73.755,40.84166666666667
13505,09/15/08 00:00:00,9-409,Surface,1.0,3.6,23.0,25.4,-73.71805555555555,40.82888888888889
13508,09/15/08 00:00:00,9-412,Surface,1.0,3.6,22.9,25.2,-73.7125,40.82222222222222
13511,09/15/08 00:00:00,9-413,Surface,1.0,2.9,22.8,25.1,-73.71361111111112,40.80722222222222
13516,09/15/08 00:00:00,A4,Surface,1.0,3.4,22.6,26.0,-73.735,40.87638888888889
13519,09/15/08 00:00:00,H-D,Surface,1.0,3.2,22.7,25.7,-73.66000000000001,40.845
13522,09/15/08 00:00:00,H-C,Surface,1.0,5.3,22.7,26.0,-73.67500000000001,40.865
13525,09/15/08 00:00:00,H-C1,Surface,1.0,4.5,22.6,26.0,-73.69500000000001,40.88666666666666
13528,09/15/08 00:00:00,A5,Surface,1.0,,22.6,,-73.68666666666667,40.89833333333333
13531,09/15/08 00:00:00,B4,Surface,1.0,4.7,22.7,26.2,-73.635,40.90666666666667
13536,09/15/08 00:00:00,B3M,Surface,1.0,5.0,22.5,26.2,-73.64500000000001,40.91999999999999
13541,09/15/08 00:00:00,B2,Surface,1.0,4.5,22.3,26.5,-73.65333333333334,40.935
13544,09/15/08 00:00:00,B1S,Surface,1.0,4.2,22.3,26.6,-73.66666666666667,40.94499999999999
13547,09/15/08 00:00:00,H-A3,Surface,1.0,3.5,22.5,26.5,-73.72,40.92333333333333
13550,09/15/08 00:00:00,H-B,Surface,1.0,3.7,22.3,27.0,-73.715,40.91333333333333
13553,09/15/08 00:00:00,DI2,Surface,1.0,4.0,22.8,26.1,-73.76666666666667,40.89444444444445
13556,09/15/08 00:00:00,DI1,Surface,1.0,3.4,22.7,26.1,-73.77333333333333,40.8925
13561,09/23/08 00:00:00,A1,Surface,1.0,6.8,21.0,25.6,-73.82666666666667,40.80333333333333
13566,09/23/08 00:00:00,A2M,Surface,1.0,6.4,21.0,25.6,-73.78333333333333,40.80166666666666
13569,09/23/08 00:00:00,8-403,Surface,1.0,11.0,20.8,25.2,-73.76055555555556,40.77722222222222
13572,09/23/08 00:00:00,8-405,Surface,1.0,8.1,20.8,25.5,-73.76361111111112,40.7925
13575,09/23/08 00:00:00,A3,Surface,1.0,6.9,20.6,26.0,-73.755,40.84166666666667
13578,09/23/08 00:00:00,9-409,Surface,1.0,5.9,20.7,26.0,-73.71805555555555,40.82888888888889
13581,09/23/08 00:00:00,9-412,Surface,1.0,7.4,20.7,25.7,-73.7125,40.82222222222222
13584,09/23/08 00:00:00,9-413,Surface,1.0,9.1,20.7,25.4,-73.71361111111112,40.80722222222222
13589,09/23/08 00:00:00,A4,Surface,1.0,5.8,21.1,26.5,-73.735,40.87638888888889
13592,09/23/08 00:00:00,DI2,Surface,1.0,7.3,20.9,26.4,-73.76666666666667,40.89444444444445
13595,09/23/08 00:00:00,DI1,Surface,1.0,7.1,20.9,26.4,-73.77333333333333,40.8925
13600,06/29/09 00:00:00,A1,Surface,1.0,6.1,19.0,21.2,-73.82666666666667,40.80333333333333
13605,06/29/09 00:00:00,A2M,Surface,1.0,6.2,19.3,21.2,-73.78333333333333,40.80166666666666
13607,06/29/09 00:00:00,8-403,Surface,1.0,10.7,20.7,21.1,-73.76055555555556,40.77722222222222
13610,06/29/09 00:00:00,8-405,Surface,1.0,10.5,20.6,20.8,-73.76361111111112,40.7925
13613,06/29/09 00:00:00,A3,Surface,1.0,8.3,19.5,21.7,-73.755,40.84166666666667
13616,06/29/09 00:00:00,9-409,Surface,1.0,14.1,21.3,21.1,-73.71805555555555,40.82888888888889
13619,06/29/09 00:00:00,9-412,Surface,1.0,14.2,21.3,21.1,-73.7125,40.82222222222222
13621,06/29/09 00:00:00,9-413,Surface,1.0,14.2,21.4,20.9,-73.71361111111112,40.80722222222222
13626,06/29/09 00:00:00,A4,Surface,1.0,10.3,20.1,21.9,-73.735,40.87638888888889
13629,06/29/09 00:00:00,H-D,Surface,1.0,11.7,22.2,21.6,-73.66000000000001,40.845
13632,06/29/09 00:00:00,H-C,Surface,1.0,11.3,20.5,22.0,-73.67500000000001,40.865
13635,06/29/09 00:00:00,H-C1,Surface,1.0,12.1,20.4,22.0,-73.69500000000001,40.88666666666666
13638,06/29/09 00:00:00,A5,Surface,1.0,12.6,20.3,22.0,-73.68666666666667,40.89833333333333
13641,06/29/09 00:00:00,B4,Surface,1.0,12.8,20.9,21.9,-73.635,40.90666666666667
13646,06/29/09 00:00:00,B3M,Surface,1.0,13.6,20.8,22.3,-73.64500000000001,40.91999999999999
13651,06/29/09 00:00:00,B2,Surface,1.0,12.6,20.9,22.2,-73.65333333333334,40.935
13654,06/29/09 00:00:00,B1S,Surface,1.0,12.0,19.6,22.5,-73.66666666666667,40.94499999999999
13657,06/29/09 00:00:00,H-A3,Surface,1.0,9.5,18.8,22.6,-73.72,40.92333333333333
13660,06/29/09 00:00:00,H-B,Surface,1.0,11.8,20.4,22.3,-73.715,40.91333333333333
13663,06/29/09 00:00:00,DI2,Surface,1.0,8.5,20.3,22.1,-73.76666666666667,40.89444444444445
13666,06/29/09 00:00:00,DI1,Surface,1.0,8.9,20.5,22.0,-73.77333333333333,40.8925
13671,07/06/09 00:00:00,A1,Surface,1.0,5.9,19.5,20.5,-73.82666666666667,40.80333333333333
13676,07/06/09 00:00:00,A2M,Surface,1.0,6.0,18.9,21.1,-73.78333333333333,40.80166666666666
13678,07/06/09 00:00:00,8-403,Surface,1.0,13.5,21.2,20.9,-73.76055555555556,40.77722222222222
13680,07/06/09 00:00:00,8-405,Surface,1.0,14.9,20.5,20.9,-73.76361111111112,40.7925
13683,07/06/09 00:00:00,A3,Surface,1.0,9.1,19.5,21.5,-73.755,40.84166666666667
13686,07/06/09 00:00:00,9-409,Surface,1.0,12.2,21.6,21.5,-73.71805555555555,40.82888888888889
13689,07/06/09 00:00:00,9-412,Surface,1.0,13.9,22.2,21.0,-73.7125,40.82222222222222
13692,07/06/09 00:00:00,9-413,Surface,1.0,14.4,22.1,20.9,-73.71361111111112,40.80722222222222
13696,07/06/09 00:00:00,A4,Surface,1.0,11.2,19.9,21.6,-73.735,40.87638888888889
13700,07/06/09 00:00:00,H-D,Surface,1.0,13.6,22.2,21.6,-73.66000000000001,40.845
13703,07/06/09 00:00:00,H-C,Surface,1.0,13.8,22.2,22.0,-73.67500000000001,40.865
13706,07/06/09 00:00:00,H-C1,Surface,1.0,17.6,20.9,21.9,-73.69500000000001,40.88666666666666
13709,07/06/09 00:00:00,A5,Surface,1.0,14.9,21.2,22.2,-73.68666666666667,40.89833333333333
13712,07/06/09 00:00:00,B4,Surface,1.0,12.8,21.6,22.4,-73.635,40.90666666666667
13717,07/06/09 00:00:00,B3M,Surface,1.0,12.6,21.9,22.4,-73.64500000000001,40.91999999999999
13722,07/06/09 00:00:00,B2,Surface,1.0,16.2,21.0,22.3,-73.65333333333334,40.935
13725,07/06/09 00:00:00,B1S,Surface,1.0,13.7,20.2,22.6,-73.66666666666667,40.94499999999999
13728,07/06/09 00:00:00,H-A3,Surface,1.0,13.0,20.3,22.5,-73.72,40.92333333333333
13731,07/06/09 00:00:00,H-B,Surface,1.0,17.0,20.6,22.4,-73.715,40.91333333333333
13734,07/06/09 00:00:00,DI2,Surface,1.0,13.2,19.9,22.4,-73.76666666666667,40.89444444444445
13737,07/06/09 00:00:00,DI1,Surface,1.0,13.2,20.3,22.3,-73.77333333333333,40.8925
13742,07/13/09 00:00:00,A1,Surface,1.0,6.8,19.1,21.8,-73.82666666666667,40.80333333333333
13747,07/13/09 00:00:00,A2M,Surface,1.0,7.9,19.3,21.7,-73.78333333333333,40.80166666666666
13749,07/13/09 00:00:00,8-403,Surface,1.0,13.6,21.6,21.7,-73.76055555555556,40.77722222222222
13751,07/13/09 00:00:00,8-405,Surface,1.0,12.9,20.9,21.7,-73.76361111111112,40.7925
13754,07/13/09 00:00:00,A3,Surface,1.0,9.5,19.5,22.4,-73.755,40.84166666666667
13756,07/13/09 00:00:00,9-409,Surface,1.0,13.7,21.4,22.0,-73.71805555555555,40.82888888888889
13758,07/13/09 00:00:00,9-412,Surface,1.0,14.7,21.8,21.9,-73.7125,40.82222222222222
13760,07/13/09 00:00:00,9-413,Surface,1.0,12.6,22.1,22.0,-73.71361111111112,40.80722222222222
13764,07/13/09 00:00:00,A4,Surface,1.0,12.9,20.0,22.4,-73.735,40.87638888888889
13767,07/13/09 00:00:00,H-D,Surface,1.0,9.0,21.3,22.0,-73.66000000000001,40.845
13770,07/13/09 00:00:00,H-C,Surface,1.0,11.2,21.3,22.6,-73.67500000000001,40.865
13773,07/13/09 00:00:00,H-C1,Surface,1.0,12.7,20.8,22.5,-73.69500000000001,40.88666666666666
13776,07/13/09 00:00:00,A5,Surface,1.0,12.0,20.7,22.7,-73.68666666666667,40.89833333333333
13779,07/13/09 00:00:00,B4,Surface,1.0,11.4,21.1,22.7,-73.635,40.90666666666667
13784,07/13/09 00:00:00,B3M,Surface,1.0,11.3,21.2,23.0,-73.64500000000001,40.91999999999999
13789,07/13/09 00:00:00,B2,Surface,1.0,12.2,20.8,22.9,-73.65333333333334,40.935
13792,07/13/09 00:00:00,B1S,Surface,1.0,9.6,19.4,22.9,-73.66666666666667,40.94499999999999
13795,07/13/09 00:00:00,H-A3,Surface,1.0,8.9,20.4,22.9,-73.72,40.92333333333333
13798,07/13/09 00:00:00,H-B,Surface,1.0,12.5,20.5,22.7,-73.715,40.91333333333333
13801,07/13/09 00:00:00,DI2,Surface,1.0,9.5,20.2,22.7,-73.76666666666667,40.89444444444445
13804,07/13/09 00:00:00,DI1,Surface,1.0,10.3,20.5,22.6,-73.77333333333333,40.8925
13809,07/20/09 00:00:00,A1,Surface,1.0,5.0,19.8,21.8,-73.82666666666667,40.80333333333333
13814,07/20/09 00:00:00,A2M,Surface,1.0,5.2,19.2,22.4,-73.78333333333333,40.80166666666666
13817,07/20/09 00:00:00,8-403,Surface,1.0,10.1,21.6,22.0,-73.76055555555556,40.77722222222222
13820,07/20/09 00:00:00,8-405,Surface,1.0,5.8,19.3,22.5,-73.76361111111112,40.7925
13823,07/20/09 00:00:00,A3,Surface,1.0,8.7,19.7,22.8,-73.755,40.84166666666667
13826,07/20/09 00:00:00,9-409,Surface,1.0,10.2,21.1,22.7,-73.71805555555555,40.82888888888889
13829,07/20/09 00:00:00,9-412,Surface,1.0,11.8,22.4,22.6,-73.7125,40.82222222222222
13832,07/20/09 00:00:00,9-413,Surface,1.0,12.0,22.8,22.3,-73.71361111111112,40.80722222222222
13837,07/20/09 00:00:00,A4,Surface,1.0,10.0,20.0,23.1,-73.735,40.87638888888889
13840,07/20/09 00:00:00,H-D,Surface,1.0,9.8,22.4,22.7,-73.66000000000001,40.845
13843,07/20/09 00:00:00,H-C,Surface,1.0,12.5,21.7,22.9,-73.67500000000001,40.865
13846,07/20/09 00:00:00,H-C1,Surface,1.0,11.6,21.6,22.9,-73.69500000000001,40.88666666666666
13849,07/20/09 00:00:00,A5,Surface,1.0,12.0,21.1,23.0,-73.68666666666667,40.89833333333333
13852,07/20/09 00:00:00,B4,Surface,1.0,12.4,21.2,23.1,-73.635,40.90666666666667
13857,07/20/09 00:00:00,B3M,Surface,1.0,11.7,21.1,23.3,-73.64500000000001,40.91999999999999
13862,07/20/09 00:00:00,B2,Surface,1.0,10.8,21.2,23.3,-73.65333333333334,40.935
13865,07/20/09 00:00:00,B1S,Surface,1.0,9.7,20.9,23.4,-73.66666666666667,40.94499999999999
13868,07/20/09 00:00:00,H-A3,Surface,1.0,7.8,20.3,23.6,-73.72,40.92333333333333
13871,07/20/09 00:00:00,H-B,Surface,1.0,11.0,20.5,23.2,-73.715,40.91333333333333
13874,07/20/09 00:00:00,DI2,Surface,1.0,9.4,20.4,23.3,-73.76666666666667,40.89444444444445
13877,07/20/09 00:00:00,DI1,Surface,1.0,7.1,20.2,23.4,-73.77333333333333,40.8925
13882,07/27/09 00:00:00,A1,Surface,1.0,5.1,21.2,22.4,-73.82666666666667,40.80333333333333
13887,07/27/09 00:00:00,A2M,Surface,1.0,4.8,21.3,22.0,-73.78333333333333,40.80166666666666
13889,07/27/09 00:00:00,8-403,Surface,1.0,5.4,22.0,22.0,-73.76055555555556,40.77722222222222
13892,07/27/09 00:00:00,8-405,Surface,1.0,5.5,22.0,21.9,-73.76361111111112,40.7925
13895,07/27/09 00:00:00,A3,Surface,1.0,5.5,21.3,22.7,-73.755,40.84166666666667
13898,07/27/09 00:00:00,9-409,Surface,1.0,7.4,22.4,22.3,-73.71805555555555,40.82888888888889
13901,07/27/09 00:00:00,9-412,Surface,1.0,7.0,22.5,22.0,-73.7125,40.82222222222222
13902,07/27/09 00:00:00,9-413,Surface,1.0,4.5,22.2,22.5,-73.71361111111112,40.80722222222222
13907,07/27/09 00:00:00,A4,Surface,1.0,5.2,21.3,22.8,-73.735,40.87638888888889
13910,07/27/09 00:00:00,H-D,Surface,1.0,4.6,21.7,22.7,-73.66000000000001,40.845
13913,07/27/09 00:00:00,H-C,Surface,1.0,9.0,22.3,22.9,-73.67500000000001,40.865
13916,07/27/09 00:00:00,H-C1,Surface,1.0,6.3,21.7,22.8,-73.69500000000001,40.88666666666666
13919,07/27/09 00:00:00,A5,Surface,1.0,6.6,21.6,23.0,-73.68666666666667,40.89833333333333
13922,07/27/09 00:00:00,B4,Surface,1.0,7.5,21.9,23.1,-73.635,40.90666666666667
13927,07/27/09 00:00:00,B3M,Surface,1.0,8.4,22.4,23.3,-73.64500000000001,40.91999999999999
13932,07/27/09 00:00:00,B2,Surface,1.0,9.2,22.1,23.3,-73.65333333333334,40.935
13935,07/27/09 00:00:00,B1S,Surface,1.0,8.3,22.1,23.4,-73.66666666666667,40.94499999999999
13938,07/27/09 00:00:00,H-A3,Surface,1.0,6.5,21.8,23.5,-73.72,40.92333333333333
13941,07/27/09 00:00:00,H-B,Surface,1.0,7.0,22.2,23.0,-73.715,40.91333333333333
13944,07/27/09 00:00:00,DI2,Surface,1.0,4.6,22.6,23.0,-73.76666666666667,40.89444444444445
13947,07/27/09 00:00:00,DI1,Surface,1.0,5.0,22.6,22.9,-73.77333333333333,40.8925
13952,08/03/09 00:00:00,A1,Surface,1.0,3.7,22.4,20.3,-73.82666666666667,40.80333333333333
13957,08/03/09 00:00:00,A2M,Surface,1.0,3.8,21.8,21.1,-73.78333333333333,40.80166666666666
13960,08/03/09 00:00:00,8-403,Surface,1.0,5.5,22.7,21.5,-73.76055555555556,40.77722222222222
13963,08/03/09 00:00:00,8-405,Surface,1.0,4.1,21.9,21.3,-73.76361111111112,40.7925
13966,08/03/09 00:00:00,A3,Surface,1.0,5.7,21.7,22.2,-73.755,40.84166666666667
13969,08/03/09 00:00:00,9-409,Surface,1.0,7.4,23.1,21.8,-73.71805555555555,40.82888888888889
13972,08/03/09 00:00:00,9-412,Surface,1.0,4.4,23.0,22.3,-73.7125,40.82222222222222
13975,08/03/09 00:00:00,9-413,Surface,1.0,3.5,23.1,22.2,-73.71361111111112,40.80722222222222
13980,08/03/09 00:00:00,A4,Surface,1.0,6.5,21.9,22.1,-73.735,40.87638888888889
13983,08/03/09 00:00:00,H-D,Surface,1.0,6.0,23.4,22.6,-73.66000000000001,40.845
13986,08/03/09 00:00:00,H-C,Surface,1.0,7.9,23.2,22.6,-73.67500000000001,40.865
13989,08/03/09 00:00:00,H-C1,Surface,1.0,11.2,22.6,22.5,-73.69500000000001,40.88666666666666
13992,08/03/09 00:00:00,A5,Surface,1.0,10.9,22.9,22.8,-73.68666666666667,40.89833333333333
13995,08/03/09 00:00:00,B4,Surface,1.0,12.8,23.1,22.6,-73.635,40.90666666666667
14000,08/03/09 00:00:00,B3M,Surface,1.0,11.5,22.6,22.7,-73.64500000000001,40.91999999999999
14005,08/03/09 00:00:00,B2,Surface,1.0,11.8,23.0,22.8,-73.65333333333334,40.935
14008,08/03/09 00:00:00,B1S,Surface,1.0,11.8,23.2,23.0,-73.66666666666667,40.94499999999999
14011,08/03/09 00:00:00,H-A3,Surface,1.0,11.7,23.4,22.9,-73.72,40.92333333333333
14014,08/03/09 00:00:00,H-B,Surface,1.0,12.0,23.6,22.9,-73.715,40.91333333333333
14017,08/03/09 00:00:00,DI2,Surface,1.0,7.3,22.3,22.8,-73.76666666666667,40.89444444444445
14020,08/03/09 00:00:00,DI1,Surface,1.0,10.8,23.5,22.6,-73.77333333333333,40.8925
14025,08/10/09 00:00:00,A1,Surface,1.0,3.5,21.3,25.9,-73.82666666666667,40.80333333333333
14030,08/10/09 00:00:00,A2M,Surface,1.0,3.4,20.9,27.1,-73.78333333333333,40.80166666666666
14031,08/10/09 00:00:00,8-403,Surface,1.0,2.7,21.7,26.4,-73.76055555555556,40.77722222222222
14033,08/10/09 00:00:00,8-405,Surface,1.0,5.4,21.8,27.0,-73.76361111111112,40.7925
14036,08/10/09 00:00:00,A3,Surface,1.0,4.9,21.3,26.9,-73.755,40.84166666666667
14038,08/10/09 00:00:00,9-409,Surface,1.0,6.4,22.4,27.2,-73.71805555555555,40.82888888888889
14040,08/10/09 00:00:00,9-412,Surface,1.0,4.8,22.3,27.3,-73.7125,40.82222222222222
14041,08/10/09 00:00:00,9-413,Surface,1.0,2.7,22.0,27.7,-73.71361111111112,40.80722222222222
14046,08/10/09 00:00:00,A4,Surface,1.0,5.8,21.4,26.3,-73.735,40.87638888888889
14049,08/10/09 00:00:00,H-D,Surface,1.0,4.8,22.6,27.2,-73.66000000000001,40.845
14052,08/10/09 00:00:00,H-C,Surface,1.0,7.3,22.3,28.3,-73.67500000000001,40.865
14055,08/10/09 00:00:00,H-C1,Surface,1.0,7.1,21.4,27.2,-73.69500000000001,40.88666666666666
14058,08/10/09 00:00:00,A5,Surface,1.0,7.7,22.2,27.7,-73.68666666666667,40.89833333333333
14061,08/10/09 00:00:00,B4,Surface,1.0,7.5,22.6,26.6,-73.635,40.90666666666667
14066,08/10/09 00:00:00,B3M,Surface,1.0,8.9,22.1,26.7,-73.64500000000001,40.91999999999999
14071,08/10/09 00:00:00,B2,Surface,1.0,8.6,21.6,27.2,-73.65333333333334,40.935
14074,08/10/09 00:00:00,B1S,Surface,1.0,7.8,22.8,27.4,-73.66666666666667,40.94499999999999
14077,08/10/09 00:00:00,H-A3,Surface,1.0,6.7,22.4,27.6,-73.72,40.92333333333333
14080,08/10/09 00:00:00,H-B,Surface,1.0,7.7,22.0,28.3,-73.715,40.91333333333333
14083,08/10/09 00:00:00,DI2,Surface,1.0,4.8,21.8,28.1,-73.76666666666667,40.89444444444445
14086,08/10/09 00:00:00,DI1,Surface,1.0,4.3,21.9,30.0,-73.77333333333333,40.8925
14091,08/17/09 00:00:00,A1,Surface,1.0,3.5,23.0,21.2,-73.82666666666667,40.80333333333333
14096,08/17/09 00:00:00,A2M,Surface,1.0,3.3,22.2,22.5,-73.78333333333333,40.80166666666666
14099,08/17/09 00:00:00,8-403,Surface,1.0,5.0,23.7,22.0,-73.76055555555556,40.77722222222222
14102,08/17/09 00:00:00,8-405,Surface,1.0,3.6,22.4,22.3,-73.76361111111112,40.7925
14105,08/17/09 00:00:00,A3,Surface,1.0,5.8,22.9,22.8,-73.755,40.84166666666667
14108,08/17/09 00:00:00,9-409,Surface,1.0,6.1,23.3,22.7,-73.71805555555555,40.82888888888889
14111,08/17/09 00:00:00,9-412,Surface,1.0,7.0,24.3,22.4,-73.7125,40.82222222222222
14114,08/17/09 00:00:00,9-413,Surface,1.0,11.5,24.9,22.5,-73.71361111111112,40.80722222222222
14119,08/17/09 00:00:00,A4,Surface,1.0,6.4,22.8,23.0,-73.735,40.87638888888889
14122,08/17/09 00:00:00,H-D,Surface,1.0,8.6,23.4,23.0,-73.66000000000001,40.845
14125,08/17/09 00:00:00,H-C,Surface,1.0,9.0,23.7,23.1,-73.67500000000001,40.865
14128,08/17/09 00:00:00,H-C1,Surface,1.0,10.3,23.3,22.9,-73.69500000000001,40.88666666666666
14131,08/17/09 00:00:00,A5,Surface,1.0,10.5,23.8,23.0,-73.68666666666667,40.89833333333333
14134,08/17/09 00:00:00,B4,Surface,1.0,7.1,23.0,23.3,-73.635,40.90666666666667
14139,08/17/09 00:00:00,B3M,Surface,1.0,10.7,24.1,23.1,-73.64500000000001,40.91999999999999
14144,08/17/09 00:00:00,B2,Surface,1.0,10.0,25.0,23.4,-73.65333333333334,40.935
14147,08/17/09 00:00:00,B1S,Surface,1.0,8.8,23.5,23.7,-73.66666666666667,40.94499999999999
14150,08/17/09 00:00:00,H-A3,Surface,1.0,7.8,23.9,23.5,-73.72,40.92333333333333
14153,08/17/09 00:00:00,H-B,Surface,1.0,9.4,23.6,23.1,-73.715,40.91333333333333
14156,08/17/09 00:00:00,DI2,Surface,1.0,5.7,23.6,23.2,-73.76666666666667,40.89444444444445
14159,08/17/09 00:00:00,DI1,Surface,1.0,5.6,23.9,23.2,-73.77333333333333,40.8925
14164,08/24/09 00:00:00,A1,Surface,1.0,3.4,23.3,22.6,-73.82666666666667,40.80333333333333
14169,08/24/09 00:00:00,A2M,Surface,1.0,3.4,23.4,22.2,-73.78333333333333,40.80166666666666
14170,08/24/09 00:00:00,8-403,Surface,1.0,4.0,23.7,21.6,-73.76055555555556,40.77722222222222
14172,08/24/09 00:00:00,8-405,Surface,1.0,4.9,23.7,22.2,-73.76361111111112,40.7925
14175,08/24/09 00:00:00,A3,Surface,1.0,4.0,23.2,22.8,-73.755,40.84166666666667
14178,08/24/09 00:00:00,9-409,Surface,1.0,7.0,24.2,22.5,-73.71805555555555,40.82888888888889
14181,08/24/09 00:00:00,9-412,Surface,1.0,6.3,24.1,22.4,-73.7125,40.82222222222222
14182,08/24/09 00:00:00,9-413,Surface,1.0,2.8,23.9,22.2,-73.71361111111112,40.80722222222222
14187,08/24/09 00:00:00,A4,Surface,1.0,5.1,23.5,22.9,-73.735,40.87638888888889
14190,08/24/09 00:00:00,H-D,Surface,1.0,8.9,24.1,22.4,-73.66000000000001,40.845
14193,08/24/09 00:00:00,H-C,Surface,1.0,10.6,24.1,23.0,-73.67500000000001,40.865
14196,08/24/09 00:00:00,H-C1,Surface,1.0,5.8,23.8,23.1,-73.69500000000001,40.88666666666666
14199,08/24/09 00:00:00,A5,Surface,1.0,8.7,24.2,23.2,-73.68666666666667,40.89833333333333
14202,08/24/09 00:00:00,B4,Surface,1.0,8.9,24.8,23.4,-73.635,40.90666666666667
14207,08/24/09 00:00:00,B3M,Surface,1.0,9.4,24.6,23.0,-73.64500000000001,40.91999999999999
14212,08/24/09 00:00:00,B2,Surface,1.0,8.9,24.3,23.3,-73.65333333333334,40.935
14215,08/24/09 00:00:00,B1S,Surface,1.0,8.5,24.2,23.1,-73.66666666666667,40.94499999999999
14218,08/24/09 00:00:00,H-A3,Surface,1.0,7.8,24.1,23.2,-73.72,40.92333333333333
14221,08/24/09 00:00:00,H-B,Surface,1.0,9.5,24.5,22.6,-73.715,40.91333333333333
14224,08/24/09 00:00:00,DI2,Surface,1.0,6.4,24.4,23.0,-73.76666666666667,40.89444444444445
14227,08/24/09 00:00:00,DI1,Surface,1.0,5.0,24.1,23.2,-73.77333333333333,40.8925
14232,08/31/09 00:00:00,A1,Surface,1.0,2.9,23.1,21.5,-73.82666666666667,40.80333333333333
14237,08/31/09 00:00:00,A2M,Surface,1.0,3.1,22.8,22.4,-73.78333333333333,40.80166666666666
14240,08/31/09 00:00:00,8-403,Surface,1.0,3.8,22.9,22.4,-73.76055555555556,40.77722222222222
14243,08/31/09 00:00:00,8-405,Surface,1.0,3.6,22.5,22.5,-73.76361111111112,40.7925
14246,08/31/09 00:00:00,A3,Surface,1.0,4.2,22.5,23.0,-73.755,40.84166666666667
14249,08/31/09 00:00:00,9-409,Surface,1.0,4.6,22.7,23.0,-73.71805555555555,40.82888888888889
14252,08/31/09 00:00:00,9-412,Surface,1.0,5.1,23.0,23.0,-73.7125,40.82222222222222
14255,08/31/09 00:00:00,9-413,Surface,1.0,4.8,23.1,22.7,-73.71361111111112,40.80722222222222
14260,08/31/09 00:00:00,A4,Surface,1.0,6.0,22.6,23.3,-73.735,40.87638888888889
14263,08/31/09 00:00:00,H-D,Surface,1.0,6.6,22.8,23.0,-73.66000000000001,40.845
14266,08/31/09 00:00:00,H-C,Surface,1.0,5.2,22.7,23.4,-73.67500000000001,40.865
14269,08/31/09 00:00:00,A5,Surface,1.0,7.0,22.7,23.4,-73.68666666666667,40.89833333333333
14272,08/31/09 00:00:00,H-C1,Surface,1.0,6.1,22.6,23.5,-73.69500000000001,40.88666666666666
14275,08/31/09 00:00:00,B4,Surface,1.0,5.8,22.7,23.6,-73.635,40.90666666666667
14280,08/31/09 00:00:00,B3M,Surface,1.0,7.2,22.7,23.5,-73.64500000000001,40.91999999999999
14285,08/31/09 00:00:00,B2,Surface,1.0,6.0,22.5,23.7,-73.65333333333334,40.935
14288,08/31/09 00:00:00,B1S,Surface,1.0,5.8,22.4,23.6,-73.66666666666667,40.94499999999999
14291,08/31/09 00:00:00,H-A3,Surface,1.0,5.8,22.4,23.5,-73.72,40.92333333333333
14294,08/31/09 00:00:00,H-B,Surface,1.0,6.4,22.6,23.5,-73.715,40.91333333333333
14297,08/31/09 00:00:00,DI2,Surface,1.0,5.4,22.5,23.3,-73.76666666666667,40.89444444444445
14300,08/31/09 00:00:00,DI1,Surface,1.0,4.7,22.6,23.2,-73.77333333333333,40.8925
14305,09/08/09 00:00:00,A1,Surface,1.0,4.8,22.7,21.8,-73.82666666666667,40.80333333333333
14310,09/08/09 00:00:00,A2M,Surface,1.0,5.6,22.5,22.4,-73.78333333333333,40.80166666666666
14311,09/08/09 00:00:00,8-403,Surface,1.0,6.2,22.3,22.0,-73.76055555555556,40.77722222222222
14313,09/08/09 00:00:00,8-405,Surface,1.0,0.06,22.3,22.2,-73.76361111111112,40.7925
14316,09/08/09 00:00:00,A3,Surface,1.0,5.6,22.2,22.5,-73.755,40.84166666666667
